Hand,Player Profit,Running Count,True Count,Current Bet Size,Player Wins,Dealer Wins,Ties,Player Blackjacks,Dealer Blackjacks
35,-30.0,28,13,130,6,20,3,1,1
36,-170.0,32,14,140,6,21,3,1,1
37,-10.0,33,16,160,1,21,3,1,1
38,-170.0,37,16,160,1,22,3,1,1
39,10.0,40,18,180,2,22,3,1,1
40,10.0,36,20,200,2,22,4,1,1
41,-170.0,34,18,180,2,23,4,1,1
42,-340.0,38,17,170,2,24,4,1,1
1,-10,-5,0,10,0,1,0,0,0
2,-20,-10,-1,10,0,2,0,0,0
3,-30,-8,-2,10,0,3,0,0,0
4,-40,-9,-2,10,0,4,0,0,0
5,-30,-13,-2,10,1,4,0,0,0
6,-40,-12,-3,10,1,5,0,0,0
7,-30,-11,-3,10,1,5,0,0,0
8,-40,-11,-3,10,1,6,0,0,0
9,-30,-7,-3,10,2,6,0,0,0
10,-30,-7,-2,10,2,6,1,0,0
11,-40,-4,-2,10,2,7,1,0,0
12,-30,-9,-1,10,3,7,1,0,0
13,-20,-6,-2,10,1,7,1,0,0
14,-30,-7,-2,10,1,8,1,0,0
15,-20,-5,-2,10,1,8,1,0,0
17,5.0,-5,-2,10,3,8,1,1,0
18,15.0,-6,-2,10,4,8,1,1,0
21,10.0,2,-1,10,5,10,1,2,1
22,10.0,2,0,10,5,10,2,2,1
24,35.0,0,0,10,1,10,2,3,1
25,45.0,-1,0,10,1,10,2,3,1
26,35.0,-1,-1,10,1,11,2,3,1
27,45.0,-1,-1,10,2,11,2,3,1
28,55.0,2,-1,10,1,11,2,3,1
29,55.0,6,0,10,1,11,3,3,1
30,35.0,4,2,20,1,12,3,3,1
31,45.0,5,1,10,2,12,3,3,1
33,45.0,7,1,10,1,13,3,3,2
34,25.0,8,2,20,1,14,3,3,2
37,60.0,4,3,30,1,15,3,4,3
38,80.0,10,2,20,2,15,3,4,3
39,30.0,16,5,50,2,16,3,4,3
42,240.0,8,5,50,4,16,4,6,3
43,280.0,6,4,40,1,16,4,6,3
44,310.0,6,3,30,1,16,4,6,3
45,340.0,11,3,30,2,16,4,6,3
1,0,-1,0,10,0,0,1,0,0
2,0,2,-1,10,0,0,2,0,0
3,10,6,0,10,1,0,2,0,0
5,10,8,1,10,2,1,2,0,1
6,0,13,1,10,2,2,2,0,1
7,-20,17,2,20,2,3,2,0,1
8,10,19,3,30,1,3,2,0,1
9,-20,19,3,30,1,4,2,0,1
10,-50,18,3,30,1,5,2,0,1
11,-80,19,3,30,1,6,2,0,1
12,-110,18,3,30,1,7,2,0,1
13,-140,21,3,30,1,8,2,0,1
14,-100,24,4,40,2,8,2,0,1
15,-160,23,6,60,2,9,2,0,1
16,90,30,5,50,5,9,2,0,1
17,20,31,7,70,5,10,2,0,1
18,90,34,7,70,1,10,2,0,1
21,200.0,33,7,70,3,11,2,1,2
22,120.0,37,8,80,3,12,2,1,2
23,0.0,35,12,120,3,13,2,1,2
24,-110.0,32,11,110,3,14,2,1,2
26,-310.0,29,10,100,3,16,2,1,3
27,-400.0,31,9,90,3,17,2,1,3
28,-300.0,32,10,100,4,17,2,1,3
29,-400.0,36,10,100,4,18,2,1,3
30,-280.0,39,12,120,1,18,2,1,3
31,-410.0,39,13,130,1,19,2,1,3
32,-220.0,38,19,190,2,19,2,1,3
33,-30.0,41,19,190,3,19,2,1,3
34,-30.0,42,20,200,3,19,3,1,3
35,180.0,44,21,210,4,19,3,1,3
36,-40.0,44,22,220,4,20,3,1,3
37,-260.0,40,22,220,4,21,3,1,3
38,-260.0,36,20,200,4,21,4,1,3
39,-80.0,32,18,180,1,21,4,1,3
40,80.0,31,16,160,1,21,4,1,3
41,230.0,33,15,150,2,21,4,1,3
1,10,-2,0,10,1,0,0,0,0
2,20,-3,-1,10,2,0,0,0,0
3,10,0,-1,10,2,1,0,0,0
4,0,-1,0,10,2,2,0,0,0
5,10,-1,-1,10,1,2,0,0,0
6,20,5,-1,10,1,2,0,0,0
7,30,7,1,10,2,2,0,0,0
8,40,7,1,10,3,2,0,0,0
9,50,6,1,10,4,2,0,0,0
10,40,7,1,10,4,3,0,0,0
11,40,7,1,10,4,3,1,0,0
12,50,12,1,10,1,3,1,0,0
13,30,13,2,20,1,4,1,0,0
14,90,13,2,20,3,4,1,0,0
15,60,13,3,30,3,5,1,0,0
16,90,13,3,30,1,5,1,0,0
17,120,17,3,30,2,5,1,0,0
18,160,23,4,40,3,5,1,0,0
19,110,21,5,50,3,6,1,0,0
20,160,20,5,50,4,6,1,0,0
21,210,23,5,50,5,6,1,0,0
22,160,28,5,50,5,7,1,0,0
23,430,29,9,90,7,7,1,0,0
24,340,35,9,90,7,8,1,0,0
26,605.0,30,10,100,9,8,1,1,0
27,505.0,29,10,100,9,9,1,1,0
28,415.0,28,9,90,9,10,1,1,0
29,325.0,25,9,90,9,11,1,1,0
31,325.0,23,8,80,1,12,1,1,1
32,255.0,22,7,70,1,13,1,1,1
33,145.0,25,11,110,1,14,1,1,1
34,25.0,30,12,120,1,15,1,1,1
35,175.0,29,15,150,2,15,1,1,1
36,35.0,29,14,140,2,16,1,1,1
37,175.0,32,14,140,3,16,1,1,1
38,335.0,28,16,160,1,16,1,1,1
39,475.0,31,14,140,1,16,1,1,1
41,175.0,33,15,150,1,18,1,1,2
42,335.0,33,16,160,2,18,1,1,2
1,10,6,0,10,1,0,0,0,0
2,20,9,1,10,1,0,0,0,0
3,10,5,1,10,1,1,0,0,0
5,35.0,4,0,10,3,1,0,1,0
6,25.0,9,0,10,3,2,0,1,0
7,15.0,11,1,10,3,3,0,1,0
8,-5.0,8,2,20,3,4,0,1,0
9,5.0,4,1,10,1,4,0,1,0
10,5.0,4,0,10,1,4,1,1,0
11,-5.0,3,0,10,1,5,1,1,0
13,20.0,4,0,10,3,5,1,2,0
14,30.0,8,0,10,1,6,1,2,0
15,20.0,12,1,10,1,7,1,2,0
16,-10.0,13,3,30,1,8,1,2,0
17,-40.0,14,3,30,1,9,1,2,0
18,-70.0,10,3,30,1,10,1,2,0
19,-90.0,13,2,20,1,11,1,2,0
21,-60.0,14,3,30,2,11,2,3,1
22,-30.0,14,3,30,1,11,2,3,1
23,0.0,15,3,30,2,11,2,3,1
24,0.0,13,3,30,2,11,3,3,1
26,10.0,9,4,40,1,12,3,3,2
27,40.0,12,3,30,2,12,3,3,2
28,0.0,14,4,40,2,13,3,3,2
29,-40.0,12,4,40,2,14,3,3,2
30,0.0,15,4,40,1,14,3,3,2
31,50.0,12,5,50,2,14,3,3,2
32,90.0,8,4,40,1,14,3,3,2
33,110.0,9,2,20,1,14,3,3,2
34,110.0,10,3,30,1,15,4,3,2
35,80.0,11,3,30,1,16,4,3,2
36,130.0,16,5,50,2,16,4,3,2
37,50.0,22,8,80,2,17,4,3,2
38,-60.0,22,11,110,2,18,4,3,2
39,-170.0,22,11,110,2,19,4,3,2
40,-280.0,23,11,110,2,20,4,3,2
41,-390.0,22,11,110,2,21,4,3,2
42,-500.0,22,11,110,2,22,4,3,2
1,0,-2,0,10,0,0,1,0,0
2,10,3,-1,10,1,0,1,0,0
3,10,-1,0,10,1,0,2,0,0
4,20,-4,-1,10,2,0,2,0,0
5,30,2,-1,10,3,0,2,0,0
7,55.0,3,0,10,5,0,2,1,0
8,45.0,6,0,10,5,1,2,1,0
9,55.0,2,1,10,6,1,2,1,0
10,65.0,4,0,10,1,1,2,1,0
11,75.0,3,0,10,1,1,2,1,0
12,85.0,6,0,10,1,1,2,1,0
13,75.0,7,1,10,1,2,2,1,0
14,85.0,8,1,10,2,2,2,1,0
15,75.0,6,1,10,2,3,2,1,0
16,75.0,7,1,10,2,3,3,1,0
17,65.0,8,1,10,2,4,3,1,0
18,45.0,8,2,20,2,5,3,1,0
19,65.0,7,2,20,3,5,3,1,0
20,55.0,5,1,10,3,6,3,1,0
21,55.0,6,1,10,3,6,4,1,0
22,45.0,5,1,10,3,7,4,1,0
23,75.0,12,1,10,5,7,4,1,0
24,75.0,12,3,30,5,7,5,1,0
25,115.0,10,4,40,6,7,5,1,0
26,85.0,11,3,30,6,8,5,1,0
27,55.0,9,3,30,6,9,5,1,0
28,25.0,11,3,30,6,10,5,1,0
30,-35.0,17,3,30,6,12,5,1,1
31,-85.0,18,5,50,6,13,5,1,1
32,-145.0,17,6,60,6,14,5,1,1
33,-95.0,20,5,50,1,14,5,1,1
34,-195.0,16,10,100,1,15,5,1,1
35,-275.0,13,8,80,1,16,5,1,1
36,-215.0,11,6,60,2,16,5,1,1
37,-215.0,13,5,50,2,16,6,1,1
38,-275.0,10,6,60,2,17,6,1,1
39,-225.0,11,5,50,3,17,6,1,1
40,-175.0,12,5,50,1,17,6,1,1
41,-115.0,13,6,60,2,17,6,1,1
1,10,2,0,10,1,0,0,0,0
2,10,3,0,10,1,0,1,0,0
3,0,0,0,10,1,1,1,0,0
4,0,1,0,10,1,1,2,0,0
5,10,5,0,10,2,1,2,0,0
6,0,3,1,10,2,2,2,0,0
7,-10,3,0,10,2,3,2,0,0
8,0,5,0,10,3,3,2,0,0
9,-10,7,1,10,3,4,2,0,0
10,0,11,1,10,4,4,2,0,0
11,-20,13,2,20,4,5,2,0,0
12,0,13,2,20,1,5,2,0,0
13,-20,13,2,20,1,6,2,0,0
14,-40,12,2,20,1,7,2,0,0
15,-10,9,3,30,1,7,2,0,0
16,-30,11,2,20,1,8,2,0,0
17,-10,12,2,20,1,8,2,0,0
19,65.0,11,3,30,3,8,2,1,0
20,45.0,11,2,20,3,9,2,1,0
21,25.0,17,2,20,3,10,2,1,0
22,65.0,20,4,40,4,10,2,1,0
23,15.0,24,5,50,4,11,2,1,0
24,95.0,26,8,80,5,11,2,1,0
26,135.0,23,8,80,6,12,2,2,0
27,205.0,27,7,70,7,12,2,2,0
28,115.0,30,9,90,7,13,2,2,0
29,215.0,32,10,100,1,13,2,2,0
30,315.0,35,10,100,2,13,2,2,0
31,425.0,37,11,110,3,13,2,2,0
32,245.0,37,18,180,3,14,2,2,0
33,65.0,36,18,180,3,15,2,2,0
34,245.0,40,18,180,1,15,2,2,0
35,445.0,43,20,200,2,15,2,2,0
36,235.0,46,21,210,2,16,2,2,0
37,5.0,49,23,230,2,17,2,2,0
38,245.0,48,24,240,1,17,2,2,0
39,245.0,44,24,240,1,17,3,2,0
1,-10,-3,0,10,0,1,0,0,0
2,0,0,-1,10,1,1,0,0,0
3,10,4,0,10,2,1,0,0,0
5,35.0,6,0,10,4,1,0,1,0
6,45.0,9,1,10,1,1,0,1,0
7,35.0,8,1,10,1,2,0,1,0
8,45.0,7,1,10,2,2,0,1,0
9,35.0,9,1,10,2,3,0,1,0
10,25.0,10,1,10,2,4,0,1,0
11,5.0,9,2,20,2,5,0,1,0
12,-5.0,12,1,10,2,6,0,1,0
13,-25.0,11,2,20,2,7,0,1,0
14,-45.0,10,2,20,2,8,0,1,0
15,-25.0,14,2,20,3,8,0,1,0
17,-10.0,14,3,30,4,9,0,2,0
18,20.0,13,3,30,5,9,0,2,0
19,-10.0,12,3,30,5,10,0,2,0
20,-40.0,11,3,30,5,11,0,2,0
21,-60.0,14,2,20,5,12,0,2,0
22,-30.0,13,3,30,6,12,0,2,0
23,0.0,16,3,30,1,12,0,2,0
24,-50.0,17,5,50,1,13,0,2,0
26,-50.0,17,5,50,2,14,0,2,1
27,-100.0,14,5,50,2,15,0,2,1
28,-140.0,11,4,40,2,16,0,2,1
29,-170.0,11,3,30,2,17,0,2,1
30,-140.0,10,3,30,3,17,0,2,1
31,-110.0,10,3,30,4,17,0,2,1
32,-140.0,10,3,30,4,18,0,2,1
33,-140.0,9,5,50,4,18,1,2,1
34,-100.0,12,4,40,5,18,1,2,1
35,-40.0,7,6,60,6,18,1,2,1
36,-10.0,9,3,30,7,18,1,2,1
37,-50.0,7,4,40,7,19,1,2,1
38,-50.0,7,3,30,7,19,2,2,1
39,-80.0,12,3,30,7,20,2,2,1
40,-140.0,15,6,60,7,21,2,2,1
41,-70.0,14,7,70,8,21,2,2,1
1,-10,0,0,10,0,2,0,0,0
2,-20,0,0,10,0,3,0,0,0
3,-30,2,0,10,0,4,0,0,0
4,-40,0,0,10,0,5,0,0,0
5,-50,0,0,10,0,6,0,0,0
6,-60,2,0,10,0,7,0,0,0
7,-50,3,0,10,1,7,0,0,0
8,-40,6,0,10,2,7,0,0,0
9,-50,3,1,10,2,8,0,0,0
10,-60,0,0,10,2,9,0,0,0
12,-80,1,-1,10,2,11,0,0,1
13,-70,5,0,10,3,11,0,0,1
14,-60,3,1,10,4,11,0,0,1
15,-50,9,0,10,5,11,0,0,1
16,-50,14,2,20,5,11,1,0,1
17,-80,16,3,30,5,12,1,0,1
18,-120,19,4,40,5,13,1,0,1
19,-160,16,4,40,5,14,1,0,1
20,-160,18,4,40,5,14,2,0,1
21,-120,16,4,40,1,14,2,0,1
22,-160,14,4,40,1,15,2,0,1
23,-130,15,3,30,2,15,2,0,1
24,-180,16,5,50,2,16,2,0,1
25,-230,16,5,50,2,17,2,0,1
26,-280,17,5,50,2,18,2,0,1
27,-330,17,5,50,2,19,2,0,1
29,-420,14,4,40,2,21,2,0,2
30,-380,14,4,40,1,21,2,0,2
31,-420,12,4,40,1,22,2,0,2
32,-460,9,4,40,1,23,2,0,2
33,-460,8,3,30,1,23,3,0,2
34,-500,10,4,40,1,24,3,0,2
35,-550,17,5,50,1,25,3,0,2
36,-550,19,8,80,1,26,4,0,2
37,-640,18,9,90,1,27,4,0,2
38,-550,13,9,90,2,27,4,0,2
39,-610,10,6,60,2,28,4,0,2
40,-660,11,5,50,2,29,4,0,2
41,-610,9,5,50,1,29,4,0,2
3,20.0,-1,-1,10,2,1,0,2,0
4,10.0,4,-1,10,2,2,0,2,0
5,20.0,2,0,10,1,2,0,2,0
6,30.0,5,0,10,2,2,0,2,0
7,20.0,8,1,10,2,3,0,2,0
8,30.0,8,1,10,3,3,0,2,0
9,40.0,11,1,10,4,3,0,2,0
10,60.0,11,2,20,1,3,0,2,0
11,80.0,10,2,20,1,3,0,2,0
12,100.0,9,2,20,2,3,0,2,0
13,90.0,8,1,10,2,4,0,2,0
14,100.0,11,1,10,3,4,0,2,0
15,120.0,9,2,20,1,4,0,2,0
16,100.0,8,2,20,1,5,0,2,0
17,120.0,15,2,20,2,5,0,2,0
18,90.0,15,3,30,2,6,0,2,0
19,60.0,19,3,30,2,7,0,2,0
20,100.0,18,4,40,3,7,0,2,0
21,140.0,22,4,40,4,7,0,2,0
22,140.0,27,5,50,4,7,1,2,0
23,80.0,29,6,60,4,8,1,2,0
24,10.0,33,7,70,4,9,1,2,0
25,-100.0,31,11,110,4,10,1,2,0
26,-200.0,31,10,100,4,11,1,2,0
27,-300.0,28,10,100,4,12,1,2,0
28,-300.0,24,9,90,4,12,2,2,0
29,-380.0,25,8,80,4,13,2,2,0
30,-380.0,24,8,80,4,13,3,2,0
31,-300.0,25,8,80,5,13,3,2,0
32,-380.0,30,8,80,5,14,3,2,0
33,-280.0,27,10,100,1,14,3,2,0
34,-370.0,29,9,90,1,15,3,2,0
36,-370.0,34,14,140,1,16,3,2,1
37,-540.0,36,17,170,1,17,3,2,1
38,-540.0,32,18,180,1,17,4,2,1
39,-540.0,34,16,160,1,17,5,2,1
40,-710.0,32,17,170,1,18,5,2,1
41,-550.0,33,16,160,2,18,5,2,1
42,-390.0,36,16,160,3,18,5,2,1
43,-570.0,38,18,180,3,19,5,2,1
44,-380.0,33,19,190,4,19,5,2,1
1,-10,-5,0,10,0,1,0,0,0
2,0,-2,-1,10,1,1,0,0,0
3,10,1,-1,10,2,1,0,0,0
4,0,-1,0,10,2,2,0,0,0
5,10,-2,-1,10,3,2,0,0,0
6,0,-4,-1,10,3,3,0,0,0
7,0,-1,-1,10,3,3,1,0,0
8,-10,-2,-1,10,3,4,1,0,0
9,-20,2,-1,10,3,5,1,0,0
10,-10,-2,0,10,1,5,1,0,0
11,-20,1,-1,10,1,6,1,0,0
12,-20,1,0,10,1,6,2,0,0
13,-10,1,0,10,1,6,2,0,0
14,-20,-4,0,10,1,7,2,0,0
15,-10,-1,-1,10,2,7,2,0,0
16,-10,2,-1,10,2,7,3,0,0
18,-30,0,0,10,2,9,3,0,1
19,-30,1,0,10,2,9,4,0,1
20,-40,1,0,10,2,10,4,0,1
21,-30,2,0,10,3,10,4,0,1
22,-20,6,0,10,4,10,4,0,1
23,-10,7,1,10,5,10,4,0,1
24,0,10,1,10,6,10,4,0,1
25,-20,14,2,20,6,11,4,0,1
26,-60,15,4,40,6,12,4,0,1
27,-110,19,5,50,6,13,4,0,1
28,-170,24,6,60,6,14,4,0,1
29,-250,24,8,80,6,15,4,0,1
30,-170,27,8,80,1,15,4,0,1
31,-80,25,9,90,1,15,4,0,1
32,-160,29,8,80,1,16,4,0,1
35,5.0,27,12,120,1,17,4,1,2
36,-125.0,22,13,130,1,18,4,1,2
37,-235.0,23,11,110,1,19,4,1,2
39,-445.0,24,10,100,1,21,4,1,3
40,-325.0,27,12,120,2,21,4,1,3
41,-325.0,29,13,130,2,21,5,1,3
42,-185.0,27,14,140,1,21,5,1,3
1,10,2,0,10,1,0,0,0,0
2,0,4,0,10,1,1,0,0,0
3,-10,2,0,10,1,2,0,0,0
4,0,-2,0,10,1,2,0,0,0
5,-10,-2,-1,10,1,3,0,0,0
6,-20,-2,-1,10,1,4,0,0,0
7,-10,-1,-1,10,1,4,0,0,0
8,-20,-3,-1,10,1,5,0,0,0
9,-10,-3,-1,10,1,5,0,0,0
10,-20,1,-1,10,1,6,0,0,0
11,-30,1,0,10,1,7,0,0,0
12,-40,5,0,10,1,8,0,0,0
13,-40,6,1,10,1,8,1,0,0
14,-40,3,1,10,1,8,2,0,0
15,-30,6,0,10,1,8,2,0,0
16,-40,8,1,10,1,9,2,0,0
17,-60,13,2,20,1,10,2,0,0
18,-60,15,3,30,1,10,3,0,0
19,-90,20,3,30,1,11,3,0,0
20,-140,24,5,50,1,12,3,0,0
21,-80,25,6,60,2,12,3,0,0
22,-20,29,6,60,3,12,3,0,0
23,70,33,9,90,1,12,3,0,0
24,180,36,11,110,1,12,3,0,0
25,60,35,12,120,1,13,3,0,0
26,-50,34,11,110,1,14,3,0,0
27,-160,37,11,110,1,15,3,0,0
28,-40,37,12,120,2,15,3,0,0
29,80,39,12,120,3,15,3,0,0
30,210,35,13,130,1,15,3,0,0
31,210,35,11,110,1,15,4,0,0
32,40,37,17,170,1,16,4,0,0
34,140.0,34,17,170,2,17,4,1,0
35,310.0,32,17,170,1,17,4,1,0
36,150.0,36,16,160,1,18,4,1,0
39,400.0,32,16,160,3,19,4,2,1
40,560.0,33,16,160,1,19,4,2,1
41,720.0,31,16,160,1,19,4,2,1
42,570.0,32,15,150,1,20,4,2,1
1,10,1,0,10,1,0,0,0,0
2,20,5,0,10,1,0,0,0,0
4,45.0,7,0,10,3,0,0,1,0
5,55.0,9,1,10,4,0,0,1,0
6,65.0,8,1,10,5,0,0,1,0
7,75.0,7,1,10,1,0,0,1,0
8,85.0,9,1,10,1,0,0,1,0
9,75.0,5,1,10,1,1,0,1,0
10,65.0,9,1,10,1,2,0,1,0
11,75.0,11,1,10,2,2,0,1,0
12,55.0,10,2,20,2,3,0,1,0
13,35.0,9,2,20,2,4,0,1,0
14,45.0,4,1,10,3,4,0,1,0
15,55.0,4,1,10,4,4,0,1,0
16,45.0,1,1,10,4,5,0,1,0
17,35.0,2,0,10,4,6,0,1,0
19,40.0,3,-1,10,5,7,0,2,0
20,50.0,5,0,10,1,7,0,2,0
21,50.0,4,1,10,1,7,1,2,0
23,65.0,3,0,10,2,7,2,3,0
24,55.0,6,1,10,2,8,2,3,0
25,35.0,5,2,20,2,9,2,3,0
27,40.0,-1,1,10,3,10,2,4,0
28,50.0,0,-1,10,4,10,2,4,0
29,50.0,0,0,10,4,10,3,4,0
30,40.0,2,0,10,4,11,3,4,0
31,40.0,3,0,10,4,11,4,4,0
32,50.0,-1,1,10,1,11,4,4,0
33,60.0,3,-1,10,2,11,4,4,0
34,50.0,-1,1,10,2,12,4,4,0
35,40.0,4,-1,10,2,13,4,4,0
36,20.0,8,2,20,2,14,4,4,0
38,120.0,9,4,40,4,14,4,5,0
40,80.0,9,4,40,4,15,5,5,1
41,120.0,15,4,40,5,15,5,5,1
42,50.0,13,7,70,5,16,5,5,1
43,110.0,12,6,60,6,16,5,5,1
1,-10,2,0,10,0,1,0,0,0
2,-10,5,0,10,0,1,1,0,0
3,0,8,0,10,1,1,1,0,0
4,-10,9,1,10,1,2,1,0,0
5,-20,10,1,10,1,3,1,0,0
6,0,14,2,20,2,3,1,0,0
8,0,17,2,20,1,6,1,0,1
9,30,16,3,30,2,6,1,0,1
10,0,15,3,30,2,7,1,0,1
12,-50,9,2,20,2,9,1,0,2
13,-60,9,1,10,2,10,1,0,2
14,-80,13,2,20,2,11,1,0,2
15,-50,12,3,30,3,11,1,0,2
16,-80,13,3,30,3,12,1,0,2
17,-50,11,3,30,1,12,1,0,2
18,-70,15,2,20,1,13,1,0,2
19,-100,18,3,30,1,14,1,0,2
20,-140,17,4,40,1,15,1,0,2
21,-180,18,4,40,1,16,1,0,2
22,-140,13,4,40,2,16,1,0,2
23,-180,13,4,40,2,17,1,0,2
24,-220,10,4,40,2,18,1,0,2
25,-190,11,3,30,1,18,1,0,2
27,-115.0,10,3,30,1,18,1,1,2
28,-85.0,13,3,30,2,18,1,1,2
29,-125.0,15,4,40,2,19,1,1,2
30,-175.0,13,5,50,2,20,1,1,2
31,-135.0,9,4,40,1,20,1,1,2
32,-105.0,13,3,30,1,21,1,1,2
33,-45.0,9,6,60,1,21,1,1,2
34,-5.0,11,4,40,1,21,1,1,2
35,-5.0,10,5,50,1,21,2,1,2
36,-55.0,14,5,50,1,22,2,1,2
37,-125.0,15,7,70,1,23,2,1,2
38,-55.0,13,7,70,2,23,2,1,2
39,5.0,18,6,60,3,23,2,1,2
40,95.0,19,9,90,1,24,2,1,2
1,10,7,0,10,1,0,0,0,0
2,20,2,1,10,2,0,0,0,0
3,10,6,0,10,2,1,0,0,0
4,20,6,1,10,3,1,0,0,0
5,10,5,1,10,3,2,0,0,0
6,20,4,1,10,1,2,0,0,0
7,30,3,0,10,2,2,0,0,0
8,40,6,0,10,1,2,0,0,0
9,30,2,1,10,1,3,0,0,0
10,20,3,0,10,1,4,0,0,0
11,10,7,0,10,1,5,0,0,0
12,20,3,1,10,1,5,0,0,0
14,35.0,-1,0,10,2,5,1,1,0
15,25.0,-1,-1,10,2,6,1,1,0
16,35.0,3,-1,10,3,6,1,1,0
17,25.0,8,0,10,3,7,1,1,0
18,85.0,8,2,20,5,7,1,1,0
20,115.0,2,1,10,6,7,2,2,0
21,145.0,6,0,10,8,7,2,2,0
22,155.0,11,1,10,9,7,2,2,0
23,125.0,13,3,30,9,8,2,2,0
24,165.0,20,4,40,10,8,2,2,0
25,225.0,24,6,60,11,8,2,2,0
26,305.0,22,8,80,1,8,2,2,0
27,375.0,21,7,70,2,8,2,2,0
28,305.0,24,7,70,2,9,2,2,0
29,385.0,23,8,80,1,9,2,2,0
30,315.0,18,7,70,1,10,2,2,0
33,365.0,15,8,80,3,12,2,2,2
34,365.0,13,7,70,3,12,3,2,2
37,435.0,11,4,40,5,13,3,3,3
38,485.0,8,5,50,6,13,3,3,3
39,445.0,6,4,40,6,14,3,3,3
40,415.0,10,3,30,6,15,3,3,3
1,-10,-5,0,10,0,1,0,0,0
2,0,-9,-1,10,1,1,0,0,0
3,0,-6,-2,10,1,1,1,0,0
4,-10,-5,-1,10,1,2,1,0,0
5,0,-4,-1,10,2,2,1,0,0
6,10,0,-1,10,3,2,1,0,0
7,20,-2,0,10,1,2,1,0,0
8,10,0,-1,10,1,3,1,0,0
9,40,4,0,10,3,3,1,0,0
10,30,3,0,10,3,4,1,0,0
12,10,7,0,10,3,6,1,0,1
13,10,3,1,10,3,6,2,0,1
14,20,6,0,10,1,6,2,0,1
15,30,6,1,10,1,6,2,0,1
16,40,6,1,10,2,6,2,0,1
17,30,6,1,10,2,7,2,0,1
18,40,6,1,10,3,7,2,0,1
19,50,9,1,10,4,7,2,0,1
20,50,8,2,20,4,7,3,0,1
21,30,13,2,20,4,8,3,0,1
23,20,11,2,20,5,9,3,0,2
24,0,12,2,20,5,10,3,0,2
25,-40,9,4,40,5,11,3,0,2
26,-10,8,3,30,1,11,3,0,2
27,-30,10,2,20,1,12,3,0,2
28,-30,11,3,30,1,12,4,0,2
29,-60,16,3,30,1,13,4,0,2
30,-110,22,5,50,1,14,4,0,2
31,-180,19,7,70,1,15,4,0,2
32,-120,20,6,60,1,15,4,0,2
33,-120,20,10,100,1,15,5,0,2
35,-310,20,9,90,1,17,5,0,3
36,-410,18,10,100,1,18,5,0,3
37,-500,17,9,90,1,19,5,0,3
38,-580,21,8,80,1,20,5,0,3
39,-580,22,10,100,1,20,6,0,3
41,-570,28,12,120,2,21,6,0,4
42,-710,23,14,140,2,22,6,0,4
1,-10,4,0,10,0,1,0,0,0
2,-20,9,0,10,0,2,0,0,0
4,-15.0,10,1,10,1,3,0,1,0
5,-25.0,10,1,10,1,4,0,1,0
6,-45.0,7,2,20,1,5,0,1,0
8,-40.0,7,1,10,2,6,0,2,0
9,-50.0,9,1,10,2,7,0,2,0
10,-40.0,13,1,10,3,7,0,2,0
11,-40.0,15,2,20,3,7,1,2,0
12,-70.0,19,3,30,3,8,1,2,0
13,-40.0,23,3,30,4,8,1,2,0
14,0.0,24,4,40,5,8,1,2,0
15,-60.0,30,6,60,5,9,1,2,0
16,-60.0,35,7,70,5,9,2,2,0
17,-140.0,41,8,80,5,10,2,2,0
18,-40.0,39,10,100,1,10,2,2,0
19,50.0,45,9,90,1,12,2,2,0
20,-60.0,44,11,110,1,13,2,2,0
21,50.0,48,11,110,1,13,2,2,0
22,-70.0,43,12,120,1,14,2,2,0
23,70.0,48,14,140,2,14,2,2,0
24,-90.0,46,16,160,2,15,2,2,0
25,-240.0,44,15,150,2,16,2,2,0
26,-380.0,45,14,140,2,17,2,2,0
27,-230.0,49,15,150,3,17,2,2,0
28,-70.0,47,16,160,1,17,2,2,0
30,-370.0,47,15,150,1,19,2,2,1
31,-370.0,47,15,150,1,19,3,2,1
33,-375.0,50,23,230,2,20,3,3,1
34,-625.0,49,25,250,2,21,3,3,1
36,-15.0,47,25,250,1,21,3,4,1
38,-5.0,50,24,240,2,22,3,4,2
39,-255.0,50,25,250,2,23,3,4,2
40,-505.0,56,25,250,2,25,3,4,2
41,-785.0,55,28,280,2,26,3,4,2
1,-10,-4,0,10,0,1,0,0,0
2,-20,-5,-1,10,0,2,0,0,0
3,-10,-5,-1,10,1,2,0,0,0
5,15.0,-5,-2,10,3,2,0,1,0
6,25.0,-5,-1,10,4,2,0,1,0
7,35.0,-5,-1,10,1,2,0,1,0
8,45.0,-5,-1,10,1,2,0,1,0
9,55.0,-5,-1,10,1,2,0,1,0
10,65.0,-2,-1,10,2,2,0,1,0
12,90.0,-6,-1,10,1,2,0,2,0
13,100.0,-8,-2,10,1,2,0,2,0
14,110.0,-7,-2,10,1,2,0,2,0
15,100.0,-5,-2,10,1,3,0,2,0
16,90.0,-6,-2,10,1,4,0,2,0
17,80.0,-4,-2,10,1,5,0,2,0
18,90.0,-5,-1,10,2,5,0,2,0
19,100.0,-3,-2,10,3,5,0,2,0
20,90.0,-1,-1,10,3,6,0,2,0
21,80.0,0,-1,10,3,7,0,2,0
22,90.0,-4,0,10,4,7,0,2,0
23,80.0,-1,-1,10,4,8,0,2,0
25,105.0,2,-1,10,6,8,0,3,0
26,105.0,0,0,10,6,8,1,3,0
27,95.0,1,0,10,6,9,1,3,0
28,105.0,5,0,10,1,9,1,3,0
29,95.0,5,1,10,1,10,1,3,0
30,105.0,3,1,10,1,10,1,3,0
